,ArtistId,Artist,Listeners,Scrobbles,Tag1,Tag2,Tag3,Tag4,Tag5
646,5b234e2f-f1fc-45f9-9cba-e69d230fd37a,Fenech-Soler,276258,3515568,electronic,indie,electro,british,dance
647,4f9675d2-f6d5-486c-9b26-33dcca998500,Fergie,1875736,22690123,pop,rnb,female vocalists,Hip-Hop,dance
648,,Ferre Gola,1479,16800,soukous,congo,african,africa,DRC
649,,Fetty Wap,394139,5025853,Hip-Hop,rap,trap,rnb,hip hop
650,e565610b-9a8f-451d-b594-ea658d76f725,Fifth Harmony,588854,22707744,pop,female vocalists,X factor,american,rnb
651,,Filous,180762,1241492,chillout,electronic,House,indie,seen live
652,87b12e99-75f4-4b53-8858-cab215f3ea4f,Firefall,106890,709435,classic rock,70s,rock,80s,american
653,e4466078-fb0f-4899-98a2-7c7dfeb14714,First Aid Kit,715077,19340089,folk,seen live,swedish,indie,female vocalists
654,3f03672b-72f7-4f05-a57d-87cd07bd0e46,Fisz Emade Tworzywo,41866,1806464,seen live,Hip-Hop,alternative,experimental,polish
655,54bd120a-6bac-4d7c-8b10-ba167bc7e26c,Fito Páez,190159,4763788,Rock Argentino,rock,Rock en Espanol,argentina,spanish
656,7e8571b1-7c5a-4739-bc51-73d422ee9d74,Five Finger Death Punch,1028856,43152973,metalcore,groove metal,metal,thrash metal,hardcore
657,23eeaeaf-423d-4859-8c91-2175ece74287,Five for Fighting,762198,8514078,alternative,rock,singer-songwriter,alternative rock,pop
658,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,Fleet Foxes,1664856,69510836,folk,indie,folk rock,indie rock,seen live
659,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,Fleetwood Mac,2246300,73490956,classic rock,rock,70s,blues,pop
660,785e1c02-f535-4fc0-a1d6-23de849ebdcb,Flight Facilities,519387,7039787,electronic,House,chillout,DIsco House,funk
661,4593d49a-7f67-46ba-9ec0-126bd676286f,Flo Rida,2195258,33189031,Hip-Hop,rap,hip hop,Dirty South,southern rap
662,75d2ba8a-c68e-4cce-bae0-190224a11a2d,Float,22526,640541,indie pop,folk,synthpop,progressive psytrance,psytrance
663,,Florence   The Machine,2,83,seen live,indie,alternative,indie pop,pop
664,b5a9e7a0-04fe-42ae-965a-4c857ab22978,Florent Pagny,79634,819797,chanson francaise,french,rock,pop,francais
665,35fd8d42-b4a6-4414-9827-8766bd0daa3c,Flume,788937,25792468,electronic,chillout,seen live,instrumental hip-hop,australian
666,fc7376fe-1a6f-4414-b4a7-83f50ed59c92,Flying Lotus,817745,47367914,electronic,experimental,Hip-Hop,instrumental hip-hop,downtempo
667,6a65d878-fcd0-42cf-aff9-ca1d636a8bcc,Foals,1508773,72951054,indie,math rock,indie rock,british,seen live
668,43732dda-0963-4bf6-bc09-c657d44be875,Fobia,145222,2530909,Rock en Espanol,rock,mexico,rock en español,Latin Rock
669,67f66c07-6e61-4026-ade5-7e782fad3a5d,Foo Fighters,4066930,199324642,rock,alternative rock,Grunge,alternative,seen live
670,80c38d4f-7419-4ae9-8d4c-cf899df0d5cc,Fool's Garden,521018,4773237,pop,rock,britpop,soft rock,german
671,160629ab-ec18-4931-8c95-02cb92d06186,Foreigner,1348549,15541611,classic rock,rock,80s,hard rock,pop
672,98400193-5390-4720-b29e-65593037256c,Forest Swords,198827,4294200,experimental,psychedelic,ambient,dub,seen live
673,e0e1a584-dd0a-4bd1-88d1-c4c62895039d,Foster the People,1833707,59954404,indie,indie pop,alternative,american,seen live
674,0f82d6b5-12fb-4569-b047-a00194f572a7,Fountains of Wayne,665250,8997521,power pop,rock,alternative,indie,pop
675,3bcff06f-675a-451f-9075-99e8657047e8,Four Tet,954552,29841852,electronic,experimental,idm,electronica,instrumental
676,19fccfa3-84ad-42b2-b52d-d5d9a5a6046e,Foxes,349960,7839193,pop,indie,female vocalists,indie pop,screamo
677,9476ee3c-ede2-46e8-ae24-ce2db54b5df3,Francis Cabrel,143851,2127682,chanson francaise,french,singer-songwriter,pop,francophone
678,21dcc22d-afa9-49af-8548-b116ed818ffa,Francky Vincent,16482,92629,zouk,creole,french,latin,pop
679,891004ce-89a3-4512-9141-d0098d376cfc,Franco,26361,343596,african,congo,soukous,Congolese,africa
680,0cd117b2-2e21-406d-80cf-5ce0a6065e37,Franco Battiato,188457,3908924,italian,experimental,singer-songwriter,Progressive rock,electronic
681,e520459c-dff4-491d-a6e4-c97be35e0044,Frank Ocean,1321701,99038116,rnb,soul,Hip-Hop,r&b,ofwgkta
682,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra,2454847,69446974,jazz,swing,oldies,vocal jazz,easy listening
683,e20747e7-55a4-452e-8766-7b985585082d,Frank Zappa,803759,38145780,Progressive rock,experimental,rock,jazz,classic rock
684,c09c8263-40ef-4352-8031-e438b1ce68fc,Frankie Goes to Hollywood,710017,5259855,80s,new wave,pop,british,dance
685,aa7a2827-f74b-473c-bd79-03d065835cf7,Franz Ferdinand,3248325,115235392,indie,indie rock,rock,alternative,seen live
686,c130b0fb-5dce-449d-9f40-1437f889f7fe,Franz Joseph Haydn,649073,6865897,Classical,baroque,composers,austrian,classic
687,2cd475bb-1abd-40c4-9904-6d4b691c752c,Franz Liszt,737865,7052949,Classical,piano,romantic,hungarian,composers
688,f91e3a88-24ee-4563-8963-fab73d2765ed,Franz Schubert,909879,9421638,Classical,romantic,piano,composers,instrumental
689,7fec1c34-13e2-4cb5-ba15-3e478d716c6d,Fred Hammond,70146,851896,gospel,black gospel,Contemporary Gospel,christian,contemporary christian
690,21645c31-fe1c-45a4-955c-3e172b12c3f9,Freddie Gibbs,329431,12909706,Hip-Hop,Gangsta Rap,rap,underground hip-hop,seen live
691,59ae7a1a-f454-435b-8a5a-e327e692bb5a,Freddie Hubbard,305854,2266127,jazz,trumpet,Hard Bop,bebop,Fusion
692,8ee4aeeb-254b-471f-9921-186dfc401d2f,Free,650922,5605351,classic rock,blues rock,rock,hard rock,70s
693,45dc5f07-6609-4760-a933-8c9e0f858d05,French Montana,684916,7852047,Hip-Hop,rap,hip hop,trap,shitty anal gaycore
694,81269a28-c616-4e87-8942-a6f8e59b68e4,Frédéric Chopin,1280787,42333624,Classical,piano,romantic,instrumental,polish
695,233fc3f3-6de2-465c-985e-e721dbabbace,Fugazi,636159,26806765,post-hardcore,punk,indie,hardcore,indie rock
696,ea321799-9b1d-4e74-a074-a5facf597d82,Fugees,1255477,13601119,Hip-Hop,rap,soul,hip hop,rnb
697,9f1195cf-9900-45db-bf9c-21c205672ae0,Future,764917,28283307,Hip-Hop,rap,Dirty South,trap,atlanta
698,74963434-dcb6-4b14-98cc-99873b06db66,Future Islands,526737,17270861,seen live,new wave,electronic,experimental,synthpop
699,db48610c-6d8f-4d10-90ca-c4d14bb1a8b1,G-Eazy,582067,13386930,Hip-Hop,rap,hip hop,seen live,New Orleans
700,fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,Gabriel Fauré,540735,3767398,Classical,romantic,french,composers,piano
701,315d6e01-8c39-4198-9290-1349fff0e248,Gadji Celi,1510,8209,african,Ivory Coast,world,All,cote d ivoire
702,a7229e38-bab7-48c1-9f35-9b4c49738b0f,Galantis,567728,9925353,House,electronic,dance,pop,swedish
703,449816d5-28b9-4406-b71b-984cdd249ba4,Galimatias,119113,930876,chillout,chillstep,lounge,electronic,All
704,ddce4f6c-d2a5-4e59-845c-a50f60c8ec05,Gallant,204664,2311685,soul,rnb,r&b,ambient,alternative rnb
705,9ef8042a-2528-4f5c-b7c1-5e72b1efe170,Gang Starr,972317,19426348,Hip-Hop,rap,hip hop,underground hip-hop,new york
706,f9ef7a22-4262-4596-a2a8-1d19345b8e50,Garbage,1613684,47870495,rock,alternative,female vocalists,alternative rock,indie
707,76f88542-fd2f-47a1-9be0-5d55df793aab,Garou,97235,1724402,french,soft rock,male vocalists,pop,Canadian
708,7d81cd10-5586-48ad-99cd-d4ff92124b48,Gasolin',49283,814337,rock,danish,classic rock,dansk,scandinavian
709,c5725831-2596-48f1-8f1c-ebe237362860,Genesis,1351505,39021460,Progressive rock,classic rock,rock,80s,Progressive
710,8de4a831-7c25-4d34-90cf-254de0c36e49,Gentleman,572998,13665625,reggae,dancehall,seen live,german,german reggae
711,27870d47-bb98-42d1-bf2b-c7e972e6befc,Georg Friedrich Händel,821365,11440801,Classical,baroque,composers,german,instrumental
712,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,George Ezra,647122,13039147,indie,folk,singer-songwriter,british,seen live
713,ffa167fb-530d-4a46-8874-8511e39a9f57,George Fitzgerald,207468,1945871,dubstep,future garage,techno,dub techno,House
714,65744963-191a-44ef-a3c7-b693a808a158,George Gershwin,398265,2642371,Classical,jazz,piano,composers,composer
715,42a8f507-8412-4611-854f-926571049fa0,George Harrison,1349104,21989530,classic rock,rock,singer-songwriter,british,pop
716,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,1548643,22748665,pop,80s,soul,british,dance
717,5ab2cf34-517e-48eb-b3a5-34e1cbcd600a,George Strait,590417,9583922,country,George Strait,classic country,Traditional Country,male country
718,c9e12a06-e0c5-4705-bb66-98231c5c9e71,Gepe,64538,2855422,chile,folk,indie,indie folk,singer-songwriter
719,ed81302a-c095-4f0d-a243-ec362956fee7,Ghost,388884,27898860,heavy metal,Psychedelic Rock,doom metal,seen live,psychedelic
720,0c2393aa-7fe3-4314-81de-b91baf4982c6,Ghostpoet,204977,3329573,Hip-Hop,electronic,seen live,hip hop,beats
721,cf6b70f6-2616-481c-912c-0263cabfc974,Gilberto Gil,359353,6165449,brazilian,mpb,Bossa Nova,tropicalia,brasil
722,9e5fd95d-c0c1-412c-be11-06e7fbe99556,Ginuwine,839873,5557734,rnb,soul,Hip-Hop,90s,Ginuwine
723,20395131-fbde-43ce-b141-b700cfdae99c,Glass Animals,548416,15255542,electronic,seen live,trip-hop,british,indie
724,29542149-a818-4167-aa91-439adc9d61f5,Glee Cast,1066737,98785549,musical,Soundtrack,glee,cover,Glee Cast
725,57976431-1a5c-4968-a422-b92c5e9b0d4f,Glen Campbell,433689,3458953,country,singer-songwriter,classic country,folk,pop
726,aab5d7a7-3909-4442-ae18-2f0741184429,Glenn Fredly,23791,535982,indonesian,pop,indonesia,jazz,indonesian male singer
727,3912016f-25a6-4f2e-a00d-ba54848b71f6,Gnags,23428,305437,seen live,danish,dansk,pop,rock
728,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,Gnarls Barkley,1647458,28488245,funk,soul,Hip-Hop,alternative,hip hop
729,,Gnash,290435,3182443,pop,rock,Grunge,Grunge Rock,american
730,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,God Is An Astronaut,690516,47509418,post-rock,instrumental,ambient,experimental,post rock
731,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,Godsmack,1504137,38362446,hard rock,metal,Nu Metal,rock,alternative
732,bfbccd40-1a06-4ee7-b24d-b2f8cc714fa9,Gold Panda,476516,10754646,electronic,chillwave,psychedelic,dubstep,seen live
733,7b885d42-3c41-4f43-9944-a5855ec5155e,Goldfrapp,1708470,47229165,electronic,trip-hop,female vocalists,electronica,dance
734,6ea0f255-4920-44e4-89ff-586c27b219a0,Goldmund,429253,7212051,ambient,piano,contemporary classical,instrumental,minimal
735,73d91e4c-88f7-4da5-8d18-06fbb4bfcca3,Goldroom,239030,2122683,electronic,nu disco,electropop,synthpop,indie dance
736,e2c00c56-8365-4160-9f40-a64682917633,Goo Goo Dolls,2120048,39404396,rock,alternative rock,alternative,90s,pop
737,b267ca80-034e-4dc1-9ed4-ec45f1fed41d,Good Charlotte,1832381,48123069,punk rock,pop punk,rock,punk,alternative
738,568472bc-330e-48a4-a061-5bbfe1d862b3,Goodluck,21120,108948,south african,pop,indie pop,dance,funky house
739,e21857d5-3256-4547-afb3-4b6ded592596,Gorillaz,3662829,176785248,alternative,electronic,Hip-Hop,rock,indie
740,2fd1f1f6-9b93-49c5-85f8-64ab5d72bf59,Gorki,43906,967603,seen live,belgian,rock,Belgium,Nederlandstalig
741,66cc244d-6f96-4668-a6e9-0f9cd5acc940,Gotan Project,690964,14700242,tango,electronic,chillout,lounge,downtempo
742,6f6fd596-76e0-4b82-aa37-f558ac2d337b,Gotye,1426068,30139084,indie,electronic,alternative,australian,Aussie
743,b1c124b3-cf60-41a6-8699-92728c8a3fe0,Grace Jones,469001,5881622,Disco,new wave,pop,female vocalists,80s
744,9b62a8a3-fcd5-4b51-a970-0f08a440ed6d,Gramatik,377533,11657298,Hip-Hop,funk,downtempo,chillout,instrumental hip-hop
745,ff9f99d4-aa42-4c82-a7c7-9157a3cbb5ba,Great Good Fine OK,160000,1297817,electronic,synthpop,electropop,dream pop,seen live
746,084308bd-1654-436f-ba03-df6697104e19,Green Day,3827606,194717635,punk rock,rock,punk,alternative,pop punk
747,6e2fdea5-8960-46ec-8a05-41b7eec3b2a9,Greg Lake,187353,683388,Progressive rock,rock,guitar,classic rock,ELP
748,f731ccc4-e22a-43af-a747-64213329e088,Gregorian,316130,7278263,new age,gregorian,ambient,choir,celtic
749,5c61efe6-3cdf-4160-b43c-9274944369e6,Gregory Alan Isakov,384843,7411324,folk,singer-songwriter,acoustic,americana,seen live
750,9abff216-e204-4dbc-9849-d1dbe1fbbda8,Gregory Isaacs,461906,4015536,reggae,roots reggae,dub,jamaica,roots
751,7ac1e33f-0cdf-4e81-b914-41830700d746,Gregory Porter,230983,3504296,jazz,soul,vocal jazz,Smooth Jazz,seen live
752,7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222,Grimes,942089,61830286,electronic,dream pop,experimental,psychedelic,Canadian
753,59a7fbcb-ff74-494d-abd0-9c82359040c9,Grizzly Bear,1419829,55710944,indie,experimental,folk,seen live,Lo-Fi
754,d8e41375-bd8d-4e39-9da7-f0c171e97086,Grouplove,902063,15344855,indie,indie rock,indie pop,alternative,rock
755,,Gryffin,245256,3079754,House,electronic,dance,american,Gryffin
756,66da25f9-1534-4dd1-b88c-718bc24e1ccd,Guano Apes,983578,31285481,rock,alternative rock,alternative,female vocalists,german
757,36494952-f434-45d8-a958-8b4acdbcf8a8,Gucci Mane,1331756,20347120,Hip-Hop,rap,Dirty South,southern rap,gucci mane
758,eeb1195b-f213-4ce1-b28c-8565211f8e43,Guns N' Roses,3307648,119266723,hard rock,rock,classic rock,80s,metal
759,f5cff7b2-b19d-4934-8525-b17248b30ab3,GusGus,490870,8123911,electronic,seen live,icelandic,House,trip-hop
760,979d01bc-a4da-4c80-8cc1-be40bd35cd5e,Gustavo Cerati,223090,10355225,Rock Argentino,rock,Rock en Espanol,argentina,Rock Latino
761,2e41ae9c-afd2-4f20-8f1e-17281ce9b472,Gwen Stefani,2223585,32693907,pop,female vocalists,dance,rock,alternative
762,c70a1a51-caf3-4667-b956-11e27a00fe37,Gyptian,211994,1660639,reggae,dancehall,gyptian,roots reggae,Rasta
763,,H.E.R.,207135,4495681,rnb,soul,electronic,seen live,experimental
764,aef06569-098f-4218-a577-b413944d9493,HAIM,730193,24269246,indie,indie pop,seen live,female vocalists,indie rock
765,6508cf1d-4da2-4d71-81ec-0e072338991f,Haddaway,754575,4633996,dance,eurodance,90s,pop,electronic
766,,Hailee Steinfeld,424129,6727413,pop,female vocalists,dance,teen pop,american
767,,Hall ,0,0,pop,rock,american,jazz,soul
768,e80bb0ef-c6bb-4769-8d35-4904617c5704,Haloo Helsinki!,54311,3419642,seen live,finnish,rock,female vocalists,punk rock
769,,Halsey,686791,37313143,pop,indie,indie pop,female vocalists,electronic
770,5b9d784c-33eb-4a78-a976-c97b672370fa,Hammock,524548,17632262,post-rock,ambient,instrumental,shoegaze,electronic
771,e6de1f3b-6484-491c-88dd-6d619f142abc,Hans Zimmer,1472292,75526705,Soundtrack,instrumental,Classical,composer,Soundtracks
772,2b313401-01c4-4ca9-a8d0-334ce19f4468,Harry Diboula,5445,31518,zouk,kizomba,zouklove,male vocalists,love songs
773,,Harry Styles,433421,21055551,rock,pop,alternative,pop rock,british
774,5fb9dd0e-1b5d-4443-9b5d-096574639ef5,Haustor,24726,825544,new wave,rock,ex-yu,novi val,ex-yu rock
775,af3d88d4-ba94-44b4-9a78-87976f1acd42,Hayden James,241077,2017425,electronic,House,deep house,dance,Disco
776,bdbd48f5-abf3-4a4f-9a21-4551dbc3fde9,Heart,1079623,12574581,classic rock,rock,female vocalists,80s,hard rock
777,d048022b-8e7a-48b4-be28-638922556639,Heather Nova,393881,4473912,female vocalists,singer-songwriter,pop,alternative,seen live
778,c7c19398-f083-4f31-a1c8-966ed9b177f5,Hector,58715,1387278,finnish,rock,singer-songwriter,seen live,pop
779,dbb0b8b3-9a15-4915-80eb-a070dabdb1f3,Helios,556807,13450734,ambient,electronic,idm,downtempo,electronica
780,27613b78-1b9d-4ec3-9db5-fa0743465fdd,Herbie Hancock,1000662,13189106,jazz,funk,Fusion,piano,jazz fusion
781,3b8e479e-c3c9-4500-8a8f-394c290afde4,Hermitude,220923,2638109,instrumental hip-hop,Hip-Hop,downbeat,australian,seen live
782,d24c555c-318d-4fa3-bcf9-a250475cf0af,Hey,254021,27870478,rock,polish,alternative,female vocalists,polish rock
783,f503aeb7-6c16-4a99-abc4-747639ce0fe5,Hezekiah Walker,45673,347523,gospel,soulfullgospel,black gospel,Hezikiah Walker,Contemporary Gospel
784,55c03773-59ea-4d4e-9057-87c2ecab005d,Hiatus Kaiyote,173783,3788622,soul,nu jazz,future soul,Fusion,Neo-Soul
785,07e676a5-0c07-4fde-9c14-4282957532af,Highasakite,125538,1942622,seen live,norwegian,indie pop,indie,pop
786,df5b0ff3-f88f-400e-91a3-6f7102a75e34,Hillsong United,262121,11951776,christian,worship,christian rock,praise,rock
787,,Hillsong Worship,50340,2651820,christian,worship,praise,pop,Hillsong
788,8ceb3468-5cee-4948-9178-0dce86cfdf41,Him,1056765,61801811,Love Metal,Gothic Rock,rock,finnish,metal
789,b2704b11-9e3f-4785-abbd-4191653113a8,Hinder,999167,16319554,rock,alternative rock,post-grunge,hard rock,alternative
790,e7a38829-94ea-47e8-9010-b27446b4cc6c,Hivi!,12243,388675,pop,indonesian,jazz,indonesia,pop jazz
791,fba33875-f103-4f98-9e4a-dc6cfe09652b,Hjaltalín,75383,835328,icelandic,seen live,indie,alternative,rock
792,34603fb6-bacc-4f53-9b70-7a5ccc9aa452,Hjálmar,16441,305719,icelandic,reggae,seen live,iceland,scandinavian
793,fa5b11ff-a987-4e95-a7ad-d5e0d615cd38,Hocus Pocus,119806,3001098,Hip-Hop,french,Jazz Hop,rap,hip hop
794,1dcc8968-f2cd-441c-beda-6270f70f2863,Hole,958075,20314971,Grunge,female vocalists,rock,alternative,alternative rock
795,321fdfbb-426b-43f7-8295-fa9aca6348d9,Hollywood Undead,892407,43147478,rapcore,rap,hardcore,screamo,emo
796,8b1628a7-130a-4faf-96d8-2418bd9043c2,Hombres G,180787,2435523,Rock en Espanol,spanish,pop,rock,Spanish Rock
797,2fa0d3ac-b64c-401a-b0a1-4915ba6cc157,Hoobastank,1814243,29520114,rock,alternative rock,alternative,punk rock,punk
798,,Hoodcelebrityy,10015,41934,better than selena gomez,urban,nicki minaj,dance,dancehall
799,62dc94cc-f611-4345-87cb-b914796a4a45,Hooverphonic,1011979,22598699,trip-hop,electronic,chillout,female vocalists,electronica
800,e17335ff-4be6-425c-b8b2-fcbd4fee5776,Horkýže Slíže,30794,3965752,punk rock,seen live,slovak,rock,punk
801,d8915e13-d67a-4aa0-9c0b-1f126af951af,Hot Chip,1501985,47127198,electronic,seen live,indie,electropop,electronica
802,a749130e-c2d8-4a7c-b740-908ea4574961,Hot Chocolate,534444,2923076,Disco,funk,70s,soul,pop
803,c2d6a6fb-7999-4bb3-b2df-7d752fdf4e95,House of Pain,753382,5710745,Hip-Hop,rap,old school,hip hop,alternative
804,9b58672a-e68e-4972-956e-a8985a165a1f,Howard Shore,900980,41464665,Soundtrack,Classical,instrumental,lord of the rings,composers
805,b4691384-50c3-4afd-9988-51d3ec5db65d,Hozier,972239,27385335,blues,indie,soul,singer-songwriter,irish
806,6ee8668b-b4e1-48cf-ba25-a6f7c8bf864d,Håkan Hellström,259638,16280903,seen live,swedish,pop,indie,indie pop
807,4bb712d6-8be9-4c09-810a-eb3bed2be345,Héroes del Silencio,269409,8083961,rock,Spanish Rock,spanish,Rock en Espanol,hard rock
808,7aa4a16e-9d5a-41d3-968e-fae1a2c84d05,IAM,138567,3192372,Hip-Hop,french,rap,french rap,hip hop
809,481bf5f9-2e7c-4c44-b08a-05b32bc7c00d,INXS,1196929,18853301,rock,80s,new wave,australian,pop
810,4f66a401-d9b8-4efb-ac77-b10b6783f3df,IOSONOUNCANE,25663,281155,electronic,italian,experimental,minimal,singer-songwriter
811,a4e3e7ca-87d7-4d5d-8a36-72e5f043e378,Ibeyi,194427,2415108,trip-hop,experimental,electronic,seen live,indie
812,af575726-1437-4b53-b6e6-343bc5f16817,Ibrahim Maalouf,124819,1859801,jazz,trumpet,Fusion,world fusion,electronic
813,1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2,Ice Cube,1560520,21901834,rap,Hip-Hop,Gangsta Rap,west coast,hip hop
814,83468752-0a35-4d9b-91d3-5e2544a816b0,Ice Prince,6985,57407,Hip-Hop,naija,african,rap,nigeria
815,c5f259d0-abd8-418e-81ee-3965fd4e4e9a,Icona Pop,817524,12564272,electronic,electropop,swedish,pop,synthpop
816,929ca8c3-5df3-4fe9-bc59-f8d603780bce,Idina Menzel,463658,5729051,Broadway,female vocalists,musicals,Wicked,Rent
817,e6e4079d-ecf9-477f-8ac2-25b4ce17709b,Idir,27624,224809,world,algerian,kabyle,african,World Music
818,3a052c99-8c18-484a-8beb-9873b4fb3106,Iggy Azalea,783483,29303928,Hip-Hop,rap,pop,hip hop,australia
819,f37b3f31-b1f8-4b88-8cb5-b34f709b17d7,Iggy Pop,1561413,27405837,punk,rock,punk rock,classic rock,proto-punk
820,c278de2c-9696-4fdf-a919-0781cd945e2c,Igor Stravinsky,425733,5104407,Classical,contemporary classical,russian,20th Century Classical,composers
821,ff38e4c1-a891-489f-a2ef-9c538417fc8b,Ikon,142373,4771514,Gothic Rock,darkwave,Gothic,goth,goth rock
822,971841d4-58c6-4010-9937-4e790dfba7f8,Ildo Lobo,4191,18479,cabo verde,morna,lusofonia,World Music,crioulo
823,91e2e08f-abd7-44d6-9a84-b8a4afa8a265,Ill Niño,742908,20096611,Nu Metal,metal,metalcore,Nu-metal,rock
824,012151a8-0f9a-44c9-997f-ebd68b5389f9,Imagine Dragons,1750734,88736255,indie,indie rock,alternative,rock,indie pop
825,328d146c-79f1-4eb6-9e40-8ee5710c14e5,Imogen Heap,1434033,37377332,female vocalists,indie,electronic,singer-songwriter,alternative
826,31745282-b1ea-4d62-939f-226b14d68e7c,In Flames,1202785,144705178,Melodic Death Metal,metal,death metal,seen live,swedish
827,e3e0abcd-7671-4482-a9d8-462f5acc9be5,Incubus,2627609,112814950,alternative rock,rock,alternative,seen live,indie
828,38c7a3b2-17fb-4166-b964-4e445d69efdd,India.Arie,624159,7409849,soul,female vocalists,Neo-Soul,rnb,singer-songwriter
829,076caf66-1bb1-4486-8f46-910c83441eab,Indochine,185799,5411096,french,new wave,rock,80s,alternative
830,1fc494a1-9109-4081-a455-2d05bea9d2bf,Ingrid Michaelson,1063200,23070497,female vocalists,singer-songwriter,indie,acoustic,indie pop
831,c1f8e226-75ea-4fe6-83ce-59c122bcbca4,Insomnium,195758,18040983,Melodic Death Metal,death metal,finnish,seen live,metal
832,c44ff8d1-8c81-45c8-abd6-5feefb07b764,Interpol,2311597,123463502,indie,indie rock,post-punk,seen live,alternative
833,,Iron ,0,0,folk,seen live,indie folk,indie,singer-songwriter
834,ca891d65-d9b0-4258-89f7-e6ba29d83767,Iron Maiden,2144348,171664996,heavy metal,metal,NWOBHM,seen live,hard rock
835,ffce4003-a756-46c0-b062-2e942de13d37,Israel Vibration,302986,2619902,reggae,roots reggae,dub,roots,Rasta
